"Toy Story 3", "Avalanche Studios", "Disney Interactive", "2010", "", "✔", "✔"
"Toy Story Mania!", "Papaya Studio", "Disney Interactive", "2009", "", "✔", "✔"
"Trackmania: Build to Race", "Focus Home Interactive", "Firebird / Nadeo", "2011", "", "✔", "✔"
"Transformers: Cybertron Adventures", "Next Level Games", "Activision", "2010", "", "✔", "✔"
"Transformers: Dark of the Moon", "Behaviour Interactive", "Activision", "2011", "", "✔", "✔"
"Transformers: Revenge of the Fallen", "Krome Studios", "Activision", "2009", "", "✔", "✔"
"Transformers: The Game", "Traveller's Tales", "Activision", "2007", "✔", "✔", "✔"
"Transformers: Prime – The Game", "Nowpro", "Activision", "2012", "", "✔", "✔"
"Trauma Center: New Blood", "Atlus", "Atlus Nintendo PAL", "2007", "✔", "✔", "✔"
"Trauma Center: Second Opinion", "Atlus", "Atlus Nintendo PAL", "2006", "✔", "✔", "✔"
"Trauma Team", "Atlus", "Atlus", "2010", "✔", "", "✔"
"Triple Crown Championship Snowboarding", "Magellan Interactive", "Destineer Studios", "2010", "", "", "✔"
"Trivial Pursuit", "", "Electronic Arts", "2009", "", "✔", "✔"
"Tron: Evolution - Battle Grids", "n-Space", "Disney Interactive Studios", "2010", "", "✔", "✔"
"Truck Racer", "Brain in a Jar", "Virtual Play Games", "2010", "", "✔", "✔"
"Turbo: Super Stunt Squad", "Monkey Bar Games", "D3 Publisher", "2013", "", "✔", "✔"
"Truth or Lies", "Big Ant Studios", "THQ", "2010", "", "✔", "✔"
"TV Show King Party", "Gameloft", "Ubisoft", "2008", "", "✔", "✔"
"Twin Strike: Operation Thunder", "", "Zoo Games", "2008", "", "", "✔"
"uDraw Studio", "Pipeworks Software", "THQ", "2010", "", "✔", "✔"
"UFC Personal Trainer", "Heavy Iron Studios", "THQ", "2011", "", "✔", "✔"
"Ultimate Band", "Fall Line Studios", "Disney Interactive", "2008", "", "✔", "✔"
"Ultimate Board Game Collection", "", "Valcon Games Empire Interactive PAL", "2007", "", "✔", "✔"
"Ultimate Duck Hunting", "High Octane", "Zoo Games", "2009", "", "", "✔"
"Ultimate Duck Hunting: Hunting & Retrieving Ducks", "Collision Studios", "Detn8 Games Ltd", "2007", "", "✔", "✔"
"Ultimate I Spy", "", "Scholastic Corporation", "2008", "", "", "✔"
"Ultimate Party Challenge", "", "Konami", "2009", "", "", "✔"
"Ultimate Shooting Collection", "Milestone Inc.", "UFO Interactive NA Milestone Inc. JP", "2008", "✔", "", "✔"
"Up: the Video Game", "Heavy Iron Studios", "THQ", "2009", "", "", "✔"
"Urban Extreme: Street Rage", "", "Data Design Interactive", "2008", "", "✔", ""
"Vacation Isle: Beach Party", "Mere Mortals", "Ubisoft", "2009", "", "✔", "✔"
"Vacation Sports", "K2", "Xseed Games", "2009", "", "", "✔"
"Valhalla Knights: Eldar Saga", "Marvelous Entertainment", "Marvelous Entertainment", "2009", "✔", "✔", "✔"
"Vegas Party", "", "Storm City Games", "2009", "", "", "✔"
"Veggy World", "Collision Studios", "Virtual Play Games", "2010", "", "", "✔"
"Vertigo", "", "Playlogic", "2009", "", "", "✔"
"Victorious Boxers: Revolution", "", "AQ Interactive", "2007", "✔", "✔", "✔"
"Virtua Tennis 2009", "Sumo Digital", "Sega", "2009", "", "✔", "✔"
"Virtua Tennis 4 Sega Professional Tennis: Power Smash 4 JP", "Sega AM3", "Sega", "2011", "", "✔", "✔"
"Wacky Races: Crash & Dash", "Eidos Interactive", "Eidos Interactive", "2008", "", "✔", "✔"
"Wacky World of Sports Chin Sports JP", "Tabot Inc.", "Sega", "2009", "✔", "✔", "✔"
"Walk It Out!", "", "Konami", "2010", "", "", "✔"
"WALL-E", "Heavy Iron Studios", "THQ", "2008", "✔", "✔", "✔"
"Wario Land: Shake It!", "Good Feel", "Nintendo", "2008", "✔", "✔", "✔"
"WarioWare: Smooth Moves", "Nintendo Intelligent Systems", "Nintendo", "2006", "✔", "✔", "✔"
"Water Sports", "", "GameMill Publishing", "2009", "", "✔", "✔"
"We Cheer", "Machatin, Land Ho", "Namco Bandai", "2008", "✔", "✔", "✔"
"We Cheer 2", "Namco Bandai", "Namco Bandai", "2009", "", "", "✔"
"We Dance", "Le Cortex", "Nordic Games Publishing AB", "2011", "✔", "✔", "✔"
"We Love Golf!", "Camelot Software Planning", "Capcom", "2007", "✔", "✔", "✔"
"We Sing", "Le Cortex", "Nordic Games Publishing AB", "2009", "", "✔", ""
"We Sing 80s", "Le Cortex", "Nordic Games Publishing AB", "2012", "", "✔", "✔"
"We Sing Deutsche Hits", "Le Cortex", "Nordic Games Publishing AB", "2011", "", "✔", ""
"We Sing Deutsche Hits 2", "Le Cortex", "Nordic Games Publishing AB", "2012", "", "✔", ""
"We Sing Down Under", "Le Cortex", "Nordic Games Publishing AB", "2011", "", "✔", ""
"We Sing Encore", "Le Cortex", "Nordic Games Publishing AB", "2010", "", "✔", ""
"We Sing Pop!", "Le Cortex", "Nordic Games Publishing AB", "2012", "", "✔", "✔"
"We Sing Robbie Williams", "Le Cortex", "Nordic Games Publishing AB", "2010", "", "✔", ""
"We Sing Rock!", "Le Cortex", "Nordic Games Publishing AB", "2011", "", "✔", ""
"We Sing UK Hits", "Le Cortex", "Nordic Games Publishing AB", "2011", "", "✔", "✔"
"We Ski", "Namco", "Namco Bandai", "2008", "✔", "✔", "✔"
"We Ski & Snowboard", "Namco", "Namco Bandai", "2008", "✔", "✔", "✔"
"We Wish You a Merry Christmas", "Destineer", "Destineer NA Funbox Media PAL", "2009", "", "✔", "✔"
"Wheel of Fortune", "Pipeworks Software", "THQ", "2010", "", "", "✔"
"Where The Wild Things Are", "Griptonite Games", "Warner Bros. Interactive", "2009", "", "", "✔"
"Where's Waldo: The Fantastic Journey", "", "Ubisoft", "2009", "", "", "✔"
"Who Wants to Be a Millionaire?", "", "Ubisoft", "2007", "", "✔", "✔"
"Who Wants to Be a Millionaire? 2nd Edition", "", "Ubisoft", "2008", "", "✔", ""
"Wi-Fi Taiou Genzen Table Games", "", "Hudson Soft", "2008", "✔", "", ""
"Wicked Monsters Blast!", "Corecell Technology", "Valcon Games NA Corecell Technology PAL", "2011", "", "✔", "✔"
"Wii Chess", "Spice Games", "Nintendo", "2008", "✔", "✔", ""
"Wii Fit", "Nintendo", "Nintendo", "2007", "✔", "✔", "✔"
"Wii Fit Plus", "Nintendo", "Nintendo", "2009", "✔", "✔", "✔"
"Wii Music", "Nintendo", "Nintendo", "2008", "✔", "✔", "✔"
"Wii Party", "Nintendo", "Nintendo", "2010", "✔", "✔", "✔"
"Wii Play", "Nintendo", "Nintendo", "2006", "✔", "✔", "✔"
"Wii Play Motion", "Nintendo", "Nintendo", "2011", "✔", "✔", "✔"
"Wii Sports", "Nintendo", "Nintendo", "2006", "✔", "✔", "✔"
"Wii Sports Resort", "Nintendo", "Nintendo", "2009", "✔", "✔", "✔"
"Wild Earth: African Safari", "", "Majesco", "2008", "", "✔", "✔"
"Wild West Shootout", "Frontline Studios", "Zoo Games", "2010", "", "✔", "✔"
"Wing Island", "Hudson Soft", "Hudson Soft", "2006", "✔", "✔", "✔"
"Winning Post 7 Maximum 2008", "Koei", "Koei", "2008", "✔", "", ""
"Winning Post World", "", "Koei", "2009", "✔", "", ""
"Winter Blast: 9 Snow & Ice Games", "Digital Embryo", "Destineer Studios", "2010", "", "", "✔"
"Winter Sports: The Ultimate Challenge", "RTL", "Conspiracy Entertainment", "2007", "", "✔", "✔"
"Winter Sports 2: The Next Challenge", "49Games", "Conspiracy Entertainment", "2008", "✔", "✔", "✔"
"Winter Sports 3: The Great Tournament", "49Games", "Zoo Games", "2010", "", "✔", "✔"
"Wipeout: The Game", "", "Activision", "2010", "", "✔", "✔"
"Wipeout 2: The Game", "", "Activision", "2011", "", "✔", "✔"
"Wipeout 3: The Game", "", "Activision", "2012", "", "✔", "✔"
"Wonder World Amusement Park", "Coyote Console", "Majesco", "2008", "", "✔", "✔"
"WordJong Party", "", "Destineer", "2008", "", "", "✔"
"World Championship Athletics", "", "Conspiracy Entertainment", "2009", "", "", "✔"
"World Championship Poker: Featuring Howard Lederer 'All In'", "Point of View", "Crave Entertainment 505 Games PAL", "2007", "", "✔", "✔"
"The World of Golden Eggs: Nori Nori Rhythm-kei", "Artoon", "AQ Interactive", "2008", "✔", "", ""
"World Of Zoo", "Blue Fang Games", "THQ", "2009", "", "✔", "✔"
"World Party Games", "", "DreamCatcher Games", "2010", "", "", "✔"
"World Series of Poker: Tournament of Champions", "Left Field Productions", "Activision", "2006", "", "✔", "✔"
"World Sports Party", "", "Ubisoft", "2008", "", "✔", ""
"Worms: A Space Oddity", "Team17", "THQ", "2008", "", "✔", "✔"
"Worms: Battle Islands", "Team17", "THQ", "2010", "", "✔", "✔"
"Wreck-It Ralph", "Disney Interactive Studios", "Activision", "2012", "", "✔", "✔"
"WSC Real 08: World Snooker Championship", "Blade Interactive", "Koch Media", "2008", "", "✔", ""
"WSC Real 2009: World Snooker Championship", "", "Blade Interactive Studios", "2010", "", "✔", ""
"WWE '12", "Yuke's", "THQ", "2011", "", "✔", "✔"
"WWE '13", "Yuke's", "THQ", "2012", "", "✔", "✔"
"WWE All Stars", "THQ San Diego", "THQ", "2011", "", "✔", "✔"
"WWE SmackDown vs. Raw 2008", "Yuke's", "THQ", "2007", "✔", "✔", "✔"
"WWE SmackDown vs. Raw 2009", "Yuke's", "THQ", "2008", "✔", "✔", "✔"
"WWE SmackDown vs. Raw 2010", "Yuke's", "THQ", "2009", "", "✔", "✔"
"WWE SmackDown vs. Raw 2011", "Yuke's", "THQ", "2010", "", "✔", "✔"
"WWII Aces", "Arcade Moon", "Destineer", "2008", "", "", "✔"
"X-Men: Destiny", "Silicon Knights", "Activision", "2011", "", "✔", "✔"
"X-Men Origins: Wolverine", "Amaze Entertainment", "Activision", "2009", "", "✔", "✔"
"Xenoblade Chronicles", "Monolith Soft", "Nintendo", "2010 2011 PAL 2012 NA", "✔", "✔", "✔"
"Yamaha Supercross", "Aurona Games , Coyote Console", "Zoo Games PAL DSI Games NA", "2008", "", "✔", "✔"
"Yoga", "", "DreamCatcher Games", "2009", "", "", "✔"
"Yogi Bear Yogi Bear: The Video Game PAL", "", "D3 Publisher", "2010", "", "✔", "✔"
"You Don't Know Jack", "Jellyvision Games , Iron Galaxy Studios", "THQ", "2011", "", "", "✔"
"Your Shape", "Ubisoft", "Ubisoft", "2009", "", "✔", "✔"
"Yu-Gi-Oh 5D's: Duel Transer", "", "Konami", "2010", "✔", "✔", "✔"
"Yu-Gi-Oh 5D's: Wheelie Breakers", "", "Konami", "2009", "✔", "✔", "✔"
"Zack & Wiki: Quest for Barbaros' Treasure", "Capcom", "Capcom", "2007", "✔", "✔", "✔"
"Zangeki no REGINLEIV", "Sandlot", "Nintendo", "2010", "✔", "", ""
"Zenkoku Dekotora Matsuri", "", "Jaleco", "2009", "✔", "", ""
"Zero: Tsukihami no Kamen", "Tecmo Grasshopper Manufacture", "Nintendo", "2008", "✔", "", ""
"Zhu Zhu Pets: Featuring The Wild Bunch", "Black Lantern Studios", "Activision", "2010", "", "✔", "✔"
"Zoo Hospital", "", "Majesco", "2008", "", "✔", "✔"
"Zumba Fitness", "Pipeworks Software", "Majesco", "2010", "", "✔", "✔"
"Zumba Fitness 2", "Zoe Mode", "Majesco", "2011", "", "✔", "✔"
"Zumba Fitness Core", "Zoe Mode", "Majesco", "2012", "", "✔", "✔"
